war_total,next_season_war_total,player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
0.641501775,-0.749306322,Adam Keefe,keefead01,1999,1361,743,-1.317730243,0.238479203,-1.079251039,0.425262589,0.216239186,-1.450934789,-0.420702796,-1.871637585,-0.054401825,UTA,29,205.74,104.32616,Stanford,USA,1992,1,10,44,4,3.2,0.6,4.2,0.103,0.16,0.142,0.5329999999999999,0.07400000000000001
-0.749306322,-0.589665783,Adam Keefe,keefead01,2000,1140,604,-5.321778225,0.15351671,-5.168261515,-0.749306322,0,-4.965284902,-0.481833692,-5.447118594,0.517476207,UTA,30,205.74,104.32616,Stanford,USA,1992,1,10,62,2.2,2.2,0.5,-3.3,0.097,0.187,0.149,0.463,0.093
-0.589665783,NA,Adam Keefe,keefead01,2001,1658,836,-2.740420323,-1.393055419,-4.133475741,-0.589665783,0,-3.22939009,-1.84682442,-5.07621451,-0.066389407,GSW,31,205.74,104.32616,Stanford,USA,1992,1,10,67,2.5,3.1,0.5,-9.2,0.105,0.175,0.116,0.45,0.066
0.284732601,-0.1158543114521853,Adam Mokoka,mokokad01,2020,234,112,2.232466985,0.002342505,2.23480949,0.284732601,0,-0.291702581,-0.092928446,-0.384631027,-0.039923578,CHI,21,195.58,86.18248,None,World,Undrafted,U,NA,11,2.9,0.9,0.4,17.1,0.057,0.02899999999999999,0.11,0.5379999999999999,0.043
-0.1158543114521853,NA,Adam Mokoka,mokokad01,2021,124,56,-8.000539365866429,1.280774806041187,-6.719764559825242,-0.1158543114521853,0,-5.531322259083385,-2.028992508944119,-7.560314768027505,2.166382191388001,CHI,22,193.04,86.18248,None,World,Undrafted,U,NA,14,1.1,0.4,0.4,-7.1,0.017,0.077,0.171,0.386,0.179
-4.280820138,-1.106755235,Adam Morrison,morriad01,2007,4509,2326,-3.691395446,-2.664154733,-6.35555018,-4.280820138,0,-3.184894055,-2.926419171,-6.111313226,0.043987272,CHA,22,203.2,92.98636,Gonzaga,USA,2006,1,3,78,11.8,2.9,2.1,-7,0.026,0.092,0.22,0.45,0.121
-1.106755235,-0.156691989,Adam Morrison,morriad01,2009,1328,711,-3.299854943,-2.468481499,-5.768336443,-1.106755235,0,-3.411617105,-3.042011169,-6.453628274,1.565573368,LAL,24,203.2,92.98636,Gonzaga,USA,2006,1,3,52,4,1.5,0.8,-7.4,0.032,0.11,0.177,0.4479999999999999,0.101
-0.156691989,NA,Adam Morrison,morriad01,2010,496,254,-2.439159794,-1.54702645,-3.986186244,-0.211681909,0.054989919,-2.801853747,-2.995683078,-5.797536825,-0.0565502,LAL,25,203.2,92.98636,Gonzaga,USA,2006,1,3,31,2.4,1,0.6,-9.1,0.044,0.101,0.183,0.418,0.121
-0.501913557,NA,Admiral Schofield,schofad01,2020,791,368,-1.996430996,-3.440502385,-5.436933381,-0.501913557,0,-1.924901213,-4.007554366,-5.932455579,-0.519719625,WAS,23,195.58,109.315672,Tennessee,World,2019,2,42,33,3,1.4,0.5,-7.1,0.017,0.106,0.118,0.502,0.057
-0.890954605,0.493069449,Adonal Foyle,foylead01,1998,1263,656,-6.145919297,0.738682477,-5.40723682,-0.890954605,0,-6.124705748,-0.170298531,-6.295004279,0.164438275,GSW,23,208.28,113.398,Colgate,World,1997,1,8,55,3,3.3,0.3,-11.8,0.112,0.182,0.162,0.418,0.037
0.493069449,-0.454352836,Adonal Foyle,foylead01,1999,1150,614,-3.121955538,1.946448429,-1.175507109,0.493069449,0,-3.334515261,1.311716387,-2.022798874,-0.029304291,GSW,24,208.28,113.398,Colgate,World,1997,1,8,44,2.9,4.4,0.4,-3.9,0.14,0.202,0.126,0.45,0.049
-0.454352836,-1.08491526,Adonal Foyle,foylead01,2000,3325,1654,-3.132285105,-0.157761384,-3.290046489,-0.454352836,0,-3.449907675,-0.4636886,-3.913596274,-0.284607935,GSW,25,208.28,113.398,Colgate,World,1997,1,8,76,5.5,5.6,0.6,-9.8,0.104,0.163,0.127,0.5,0.04
-1.08491526,-0.079214196,Adonal Foyle,foylead01,2001,2889,1457,-4.720200344,0.497425399,-4.222774945,-1.08491526,0,-4.671369602,-0.120135824,-4.791505427,-0.834066254,GSW,26,208.28,113.398,Colgate,World,1997,1,8,58,5.9,7,0.8,-11.7,0.101,0.18899999999999997,0.139,0.422,0.052
-0.079214196,2.96917035,Adonal Foyle,foylead01,2002,2957,1485,-4.871166487,2.01621517,-2.854951317,-0.079214196,0,-4.606768179,1.373793187,-3.232974992,-0.348416853,GSW,27,208.28,120.20188,Colgate,World,1997,1,8,79,4.8,4.9,0.5,-7.2,0.105,0.171,0.145,0.445,0.044
2.96917035,-0.068889577,Adonal Foyle,foylead01,2003,3547,1787,-1.686884777,2.213554092,0.526669315,2.96917035,0,-1.730341915,1.719739475,-0.01060244,-0.562799544,GSW,28,208.28,120.20188,Colgate,World,1997,1,8,82,5.4,6,0.5,3.7,0.109,0.182,0.113,0.563,0.032
-0.068889577,1.501566562,Adonal Foyle,foylead01,2004,1082,572,-3.375171638,0.387868974,-2.987302664,-0.068889577,0,-3.598125908,-0.347750584,-3.945876492,-0.478609323,GSW,29,208.28,120.20188,Colgate,World,1997,1,8,44,3.1,3.8,0.4,-5.2,0.104,0.222,0.135,0.471,0.05
1.501566562,1.083196844,Adonal Foyle,foylead01,2005,3342,1700,-3.337611555,2.331369555,-1.006242,1.501566562,0,-3.608049308,1.674815585,-1.933233723,-0.661118333,GSW,30,208.28,122.46984,Colgate,World,1997,1,8,78,4.5,5.5,0.7,-0.1,0.102,0.171,0.105,0.514,0.048
1.083196844,0.042372342,Adonal Foyle,foylead01,2006,3586,1824,-4.902623796,3.320831604,-1.581792192,1.083196844,0,-4.879257865,2.637255489,-2.242002376,-0.332334156,GSW,31,208.28,122.46984,Colgate,World,1997,1,8,77,4.5,5.5,0.4,-0.3,0.086,0.165,0.102,0.524,0.02799999999999999
0.042372342,-0.39715896,Adonal Foyle,foylead01,2007,1005,481,-2.599563013,0.02330311,-2.576259903,0.042635726,-2.63384e-4,-3.138585737,-0.920265973,-4.058851711,-0.504181025,GSW,32,208.28,122.46984,Colgate,World,1997,1,8,48,2.2,2.6,0.4,-3.2,0.116,0.16899999999999998,0.106,0.557,0.054
-0.39715896,-0.026764862,Adonal Foyle,foylead01,2008,1543,785,-5.571269683,1.860017714,-3.711251969,-0.278821083,-0.118337877,-5.577675536,0.810279347,-4.76739619,-0.187801024,ORL,33,208.28,122.46984,Colgate,World,1997,1,8,82,1.9,2.5,0.2,0.4,0.107,0.195,0.123,0.464,0.038
-0.026764862,NA,Adonal Foyle,foylead01,2009,129,66,-2.708437277,-0.750014837,-3.458452114,0.037427517,-0.064192379,-3.335746331,-2.26976929,-5.605515621,-0.559382811,ORL,34,208.28,122.46984,Colgate,World,1997,1,8,10,1.7,2.6,0.1,-3.7,0.138,0.258,0.12,0.623,0.02799999999999999
0.093823364,NA,Adonis Jordan,jordaad01,1999,33,18,0.153748666,7.1102181270000004,7.263966792,0.093823364,0,1.631760248,5.016752455,6.648512703,1.819332664,MIL,28,180.34,77.11064,Kansas,USA,1993,2,42,4,1.5,0,0.8,-36.4,0,0,0.185,0.521,0.273
0.118405232,NA,Adonis Thomas,thomaad01,2014,75,37,3.308346586,0.170779835,3.479126421,0.118405232,0,-0.299849419,-0.629319242,-0.929168661,0.696706333,PHI,21,200.66,108.86208,Memphis,USA,Undrafted,U,NA,6,2.3,0.5,0.5,10.8,0,0.091,0.184,0.485,0.115
-2.284284533,-1.04016349,Adreian Payne,paynead01,2015,1457,739,-4.544183482,-4.285698213,-8.829881695,-2.284284533,0,-4.291815301,-3.149772314,-7.441587616,-0.29916846,MIN,24,208.28,111.13004,Michigan State,USA,2014,1,15,32,6.7,5.1,0.9,-16.9,0.073,0.18600000000000003,0.17600000000000002,0.4429999999999999,0.067
-1.04016349,-0.052925527,Adreian Payne,paynead01,2016,989,486,-3.466380137,-3.479048205,-6.945428342,-1.04016349,0,-3.181359548,-3.0888046,-6.270164148,-0.011569199,MIN,25,208.28,107.501304,Michigan State,USA,2014,1,15,52,2.5,2.1,0.6,-10.8,0.049,0.22,0.18,0.422,0.093
-0.052925527,-0.111438657,Adreian Payne,paynead01,2017,278,135,-1.479682929,-2.030935115,-3.510618044,-0.052925527,0,-0.354861231,-1.753108268,-2.1079695,1.004400065,MIN,26,208.28,107.501304,Michigan State,USA,2014,1,15,18,3.5,1.8,0.4,0.8,0.069,0.2,0.224,0.505,0.08900000000000001
-0.111438657,NA,Adreian Payne,paynead01,2018,88,43,-0.313224238,-7.510396334,-7.823620572,-0.111438657,0,-1.556451492,-5.329348045,-6.885799538,0.11632216,ORL,27,208.28,107.501304,Michigan State,USA,2014,1,15,5,4.2,1.8,0,-12.4,0.044,0.226,0.155,0.831,0
-0.851483485,-0.01181453,Adrian Caldwell,caldwad01,1997,1130,569,-4.126262292,-1.529936992,-5.656199283,-0.851483485,0,-4.378035176,-1.381655084,-5.75969026,0.553750085,PHI,30,203.2,120.20188,Lamar,USA,Undrafted,U,NA,45,2.2,3.7,0.3,-6.2,0.108,0.208,0.105,0.4429999999999999,0.03
-0.01181453,NA,Adrian Caldwell,caldwad01,1998,6,3,-5.9215057,-4.674232804,-10.5957385,-0.01181453,0,-7.089384049,-6.735759666,-13.82514371,-1.477041781,DAL,31,203.2,120.20188,Lamar,USA,Undrafted,U,NA,1,0,0,0,18.5,0,0,0,0,0
4.146695914,0.082286509,Adrian Griffin,griffad01,2000,3841,1927,0.464083779,0.991385377,1.455469156,4.146695914,0,0.146648981,1.407491299,1.55414028,0.274961527,BOS,25,195.58,97.52228,Seton Hall,USA,Undrafted,U,NA,72,6.7,5.2,2.5,-1.1,0.071,0.156,0.129,0.503,0.135
0.082286509,3.199343653,Adrian Griffin,griffad01,2001,736,377,-1.765742399,-0.558113755,-2.323856154,0.082286509,0,-2.188890626,-1.130149541,-3.319040168,0.360162572,BOS,26,195.58,97.52228,Seton Hall,USA,Undrafted,U,NA,44,2.1,2,0.6,-4.9,0.077,0.202,0.149,0.4320000000000001,0.125
3.199343653,2.177751357,Adrian Griffin,griffad01,2002,2821,1440,1.474008487,0.114679881,1.588688369,3.156006344,0.043337309,1.185635019,0.552458249,1.738093268,0.207499315,DAL,27,195.58,97.52228,Seton Hall,USA,Undrafted,U,NA,58,7.2,3.9,1.8,6.3,0.05599999999999999,0.129,0.13699999999999998,0.545,0.108
2.177751357,-0.040457211,Adrian Griffin,griffad01,2003,2933,1504,-1.229671467,1.3100497,0.080378232,2.18398178,-0.006230423,-1.323021257,1.480740343,0.157719086,0.237101637,DAL,28,195.58,104.32616,Seton Hall,USA,Undrafted,U,NA,74,4.4,3.6,1.4,8.1,0.07,0.145,0.131,0.463,0.111
-0.040457211,1.408338291,Adrian Griffin,griffad01,2004,246,133,-3.592407697,0.250902562,-3.341505136,-0.040457211,0,-4.183224433,0.431106645,-3.752117788,0.726242091,HOU,29,195.58,104.32616,Seton Hall,USA,Undrafted,U,NA,19,0.6,1,0.5,-8.4,0.01,0.16699999999999998,0.093,0.278,0.132
1.408338291,3.921900097,Adrian Griffin,griffad01,2005,1474,753,-2.14916184,3.044667516,0.895505675,1.13716578,0.271172511,-2.433445973,2.784364833,0.35091886,0.243536253,CHI,30,195.58,104.32616,Seton Hall,USA,Undrafted,U,NA,69,2.2,2.1,0.8,3.6,0.081,0.156,0.139,0.419,0.134
3.921900097,0.784562453,Adrian Griffin,griffad01,2006,2957,1594,0.254517839,1.789885124,2.044402963,2.654478118,1.26742198,-0.205240354,1.724664609,1.519424255,-0.272201859,DAL,31,195.58,104.32616,Seton Hall,USA,Undrafted,U,NA,52,4.6,4.4,1.7,9.1,0.075,0.14800000000000002,0.101,0.521,0.107
0.784562453,0.079647817,Adrian Griffin,griffad01,2007,1171,594,-1.563355395,1.406892251,-0.156463144,0.851143374,-0.066580921,-1.986432436,0.996838376,-0.989594061,0.437268897,CHI,32,195.58,104.32616,Seton Hall,USA,Undrafted,U,NA,54,2.5,2,1.1,7.4,0.08900000000000001,0.14,0.135,0.499,0.154
0.079647817,NA,Adrian Griffin,griffad01,2008,607,307,-2.919486179,0.691163081,-2.228323098,0.079647817,0,-3.308353628,-0.164080392,-3.47243402,-0.175719137,SEA,33,195.58,104.32616,Seton Hall,USA,Undrafted,U,NA,35,1.9,1.7,0.8,0.4,0.099,0.12,0.146,0.406,0.134
-0.342034206,-0.39636577,Al Harrington,harrial01,1999,291,160,-5.199432881,-1.697644325,-6.897077206,-0.342034206,0,-4.454081064,-1.748758509,-6.202839573,0.930452614,IND,19,205.74,104.32616,None,USA,1998,1,25,21,2.1,1.9,0.2,-8.3,0.132,0.14800000000000002,0.21,0.359,0.06
-0.39636577,-0.647696366,Al Harrington,harrial01,2000,1675,854,-2.75540194,-0.894865915,-3.650267855,-0.39636577,0,-2.392717013,-0.775032891,-3.167749904,0.987052383,IND,20,205.74,115.212368,None,USA,1998,1,25,50,6.6,3.2,0.8,6,0.066,0.151,0.201,0.524,0.073
-0.647696366,0.319192233,Al Harrington,harrial01,2001,3637,1932,-3.284068674,-0.108863769,-3.392932443,-0.484462679,-0.163233687,-3.053224888,-0.24500656,-3.298231449,0.389543462,IND,21,205.74,115.212368,None,USA,1998,1,25,78,7.5,4.9,1.7,0.5,0.07400000000000001,0.151,0.187,0.479,0.116
0.319192233,1.548088059,Al Harrington,harrial01,2002,2543,1313,-1.607937855,-0.666873358,-2.274811213,0.319192233,0,-1.440344569,-0.182283003,-1.622627571,0.249916163,IND,22,205.74,113.398,None,USA,1998,1,25,44,13.1,6.3,1.2,-1.3,0.084,0.151,0.218,0.526,0.073
1.548088059,0.761376907,Al Harrington,harrial01,2003,4955,2570,-1.73065779,0.177300422,-1.553357368,1.839527315,-0.291439256,-1.631683752,0.306802657,-1.324881096,0.266420881,IND,23,205.74,113.398,None,USA,1998,1,25,82,12.2,6.2,1.5,2.8,0.075,0.162,0.218,0.493,0.08900000000000001
0.761376907,1.940061727,Al Harrington,harrial01,2004,5279,2868,-1.722569539,-0.517950819,-2.240520359,0.430042008,0.331334899,-1.267231759,-0.025109765,-1.292341524,0.275059818,IND,24,205.74,113.398,None,USA,1998,1,25,79,13.3,6.4,1.7,1.8,0.078,0.175,0.231,0.514,0.107
1.940061727,1.494224444,Al Harrington,harrial01,2005,4911,2550,-1.369886293,0.107767132,-1.262119161,1.940061727,0,-1.289356319,0.389808763,-0.899547556,0.205099156,ATL,25,205.74,113.398,None,USA,1998,1,25,66,17.5,7,3.2,-11,0.064,0.155,0.239,0.508,0.14800000000000002
1.494224444,1.682832573,Al Harrington,harrial01,2006,5300,2782,-0.125142141,-1.576214061,-1.701356202,1.494224444,0,0.433713827,-0.987989547,-0.55427572,0.357317916,ATL,26,205.74,111.13004,None,USA,1998,1,25,76,18.6,6.9,3.1,-5.8,0.05599999999999999,0.177,0.26,0.513,0.155
1.682832573,2.967663155,Al Harrington,harrial01,2007,5710,2825,-0.60425384,-0.960671177,-1.564925017,1.560404857,0.122427716,-0.213500339,-0.659094317,-0.872594655,1.079566626,GSW,27,205.74,111.13004,None,USA,1998,1,25,78,16.5,6.4,1.9,-0.8,0.064,0.157,0.229,0.54,0.097
2.967663155,3.796691714,Al Harrington,harrial01,2008,4560,2190,0.364516298,-0.47550003,-0.110983732,2.967663155,0,1.017818712,-0.149363305,0.868455407,0.602500549,GSW,28,205.74,113.398,None,USA,1998,1,25,81,13.6,5.4,1.6,3,0.05,0.175,0.211,0.547,0.08900000000000001
3.796691714,0.641489197,Al Harrington,harrial01,2009,5194,2546,0.02430224,0.089323875,0.113626115,3.796691714,0,0.72458091,0.252352889,0.976933799,1.789574103,NYK,29,205.74,113.398,None,USA,1998,1,25,73,20.1,6.2,1.4,-1.9,0.04099999999999999,0.162,0.256,0.547,0.068
0.641489197,1.239468847,Al Harrington,harrial01,2010,4348,2195,0.039611855,-2.220548568,-2.180936713,0.641489197,0,0.705092126,-1.851301472,-1.146209347,0.618852001,NYK,30,205.74,113.398,None,USA,1998,1,25,72,17.7,5.6,1.5,-4.8,0.044,0.17,0.267,0.546,0.08800000000000001
1.239468847,2.779409752,Al Harrington,harrial01,2011,3493,1735,-0.031078628,-1.333842444,-1.364921072,1.140894943,0.098573904,0.747695581,-1.224973012,-0.477277431,0.760241986,DEN,31,205.74,113.398,None,USA,1998,1,25,73,10.5,4.5,1.4,3.7,0.054,0.179,0.221,0.527,0.096
2.779409752,-0.021418783,Al Harrington,harrial01,2012,3806,1924,0.567419707,-0.507689979,0.059729729,2.698179739,0.081230013,1.42274419,-0.192287001,1.230457189,0.837004187,DEN,32,205.74,113.398,None,USA,1998,1,25,64,14.2,6.1,1.4,4.8,0.049,0.206,0.245,0.535,0.083
-0.021418783,-0.002384084,Al Harrington,harrial01,2013,231,119,-1.769483867,-1.326218506,-3.095702373,-0.021418783,0,-0.819001727,-0.966389189,-1.785390916,1.906855352,ORL,33,205.74,111.13004,None,USA,1998,1,25,10,5.1,2.7,1,-16,0.061,0.214,0.249,0.434,0.141
-0.002384084,NA,Al Harrington,harrial01,2014,1131,570,-2.268732184,-0.475915893,-2.744648077,0.181734456,-0.18411854,-1.901142993,-1.509355518,-3.410498511,0.574033832,WAS,34,205.74,111.13004,None,USA,1998,1,25,34,6.6,2.4,0.8,4.1,0.036,0.157,0.228,0.506,0.08900000000000001
1.648217855,3.679346348,Al Horford,horfoal01,2008,5377,2817,-1.709483668,0.103511251,-1.605972417,1.423806204,0.22441165,-1.567769165,0.456619683,-1.111149482,-0.334369654,ATL,22,208.28,111.13004,Florida,World,2007,1,3,81,10.1,9.7,1.5,-2.4,0.113,0.247,0.162,0.539,0.078
3.679346348,9.670764517,Al Horford,horfoal01,2009,4671,2494,-1.462588638,1.630623906,0.168035268,3.511402284,0.167944064,-1.426743976,1.667666642,0.240922666,-0.534168157,ATL,23,208.28,111.13004,Florida,World,2007,1,3,67,11.5,9.3,2.4,0.9,0.077,0.25,0.168,0.565,0.119
9.670764517,7.340360183,Al Horford,horfoal01,2010,6104,3233,1.176961142,1.97221601,3.149177152,8.704958273,0.965806244,1.149402551,1.913547192,3.062949743,-0.757039038,ATL,24,208.28,111.13004,Florida,World,2007,1,3,81,14.2,9.9,2.3,8.2,0.097,0.231,0.179,0.594,0.102
7.340360183,0.895922219,Al Horford,horfoal01,2011,5935,3172,0.754564292,1.082140146,1.836704438,6.925581477,0.414778706,0.664346887,1.370565918,2.034912805,-0.86039212,ATL,25,208.28,111.13004,Florida,World,2007,1,3,77,15.3,9.3,3.5,0.2,0.081,0.233,0.199,0.5870000000000001,0.16899999999999998
0.895922219,6.119207105,Al Horford,horfoal01,2012,861,456,-0.153986821,1.236411286,1.082424466,0.630032938,0.265889281,-0.104329415,1.317391397,1.213061983,-0.567773164,ATL,26,208.28,113.398,Florida,World,2007,1,3,11,12.4,7,2.2,6.8,0.08800000000000001,0.179,0.17800000000000002,0.585,0.113
6.119207105,1.783800249,Al Horford,horfoal01,2013,5797,2974,0.077135929,1.228210217,1.305346146,5.607114625,0.51209248,0.121734924,1.501654036,1.62338896,-0.763164475,ATL,27,208.28,113.398,Florida,World,2007,1,3,74,17.4,10.2,3.2,3.3,0.084,0.229,0.221,0.56,0.149
1.783800249,7.422224927,Al Horford,horfoal01,2014,1934,958,-1.526519103,2.43475599,0.908236886,1.783800249,0,-1.260007766,1.088686042,-0.171321725,-0.227553661,ATL,28,208.28,113.398,Florida,World,2007,1,3,29,18.6,8.4,2.6,3.7,0.078,0.212,0.246,0.588,0.139
7.422224927,6.667130871,Al Horford,horfoal01,2015,5684,2840,0.261759583,2.1076245240000002,2.369384108,5.602148953,1.820075974,0.322803454,1.222972815,1.545776269,-0.657513456,ATL,29,208.28,113.398,Florida,World,2007,1,3,76,15.2,7.2,3.2,6.6,0.068,0.193,0.225,0.563,0.17800000000000002
6.667130871,5.353883404,Al Horford,horfoal01,2016,6133,2958,-0.472174366,2.116530401,1.644356035,5.740343654,0.926787216,0.039881983,1.954927663,1.994809646,0.057449946,ATL,30,208.28,111.13004,Florida,World,2007,1,3,82,15.2,7.3,3.2,4.9,0.062,0.18,0.206,0.565,0.165
5.353883404,10.31920573,Al Horford,horfoal01,2017,5652,2803,1.000619054,-0.008292451,0.992326603,4.144691862,1.209191543,0.821533513,-0.45389008,0.367643434,-0.639382866,BOS,31,208.28,111.13004,Florida,World,2007,1,3,68,14,6.8,5,5,0.049,0.183,0.199,0.5529999999999999,0.239
10.31920573,7.61813156,Al Horford,horfoal01,2018,5939,2956,0.942789602,3.15164859,4.094438193,7.986477484,2.332728247,0.051139192,2.522732757,2.573871948,-0.683039686,BOS,32,208.28,111.13004,Florida,World,2007,1,3,72,12.9,7.4,4.7,7.3,0.047,0.17800000000000002,0.183,0.575,0.225
7.61813156,4.028849798,Al Horford,horfoal01,2019,4796,2283,1.572569563,2.193769533,3.766339096,5.635706284,1.982425276,1.937278042,2.230368765,4.167646807,-0.409791545,BOS,33,208.28,111.13004,Florida,World,2007,1,3,68,13.6,6.7,4.2,6.1,0.062,0.161,0.188,0.605,0.203
4.028849798,2.208855820167745,Al Horford,horfoal01,2020,4507,2154,0.332147462,0.600636537,0.932783999,4.042625079,-0.013775281,0.901658633,1.136598539,2.038257173,-0.22559607,PHI,34,205.74,108.86208,Florida,World,2007,1,3,67,11.9,6.8,4,3.3,0.051,0.171,0.173,0.536,0.187
2.208855820167745,NA,Al Horford,horfoal01,2021,1634,782,-0.9038866454412664,3.717163315503665,2.813276670062399,2.208855820167745,0,-1.598748373042913,3.060422577925141,1.461674204882228,-0.489513889122196,BOS,35,205.74,108.86208,Florida,World,2007,1,3,28,14.2,6.7,3.4,-6.9,0.034,0.195,0.221,0.5379999999999999,0.206
0.265275958,-0.06021531,Al Jefferson,jeffeal01,2005,2312,1187,-0.816247204,-1.533748207,-2.349995411,0.021329216,0.243946742,-0.96634069,-1.2216377919999999,-2.187978482,0.506914731,BOS,20,208.28,120.20188,None,USA,2004,1,15,71,6.7,4.4,0.3,-1.7,0.13699999999999998,0.205,0.212,0.5539999999999999,0.042
-0.06021531,3.952631539,Al Jefferson,jeffeal01,2006,2063,1062,-1.983069394,-0.877528791,-2.860598185,-0.06021531,0,-1.938791046,-0.568705664,-2.507496709,0.442862897,BOS,21,208.28,120.20188,None,USA,2004,1,15,59,7.9,5.1,0.5,-4.1,0.112,0.232,0.22,0.53,0.055
3.952631539,0.247422211,Al Jefferson,jeffeal01,2007,4496,2319,-0.706827237,1.314458382,0.607631145,3.952631539,0,-0.61125311,1.522105224,0.910852114,-0.467540823,BOS,22,208.28,116.119552,None,USA,2004,1,15,69,16,11,1.3,-4.2,0.123,0.267,0.228,0.547,0.071
0.247422211,3.539065978,Al Jefferson,jeffeal01,2008,5653,2919,-0.405902711,-2.176704615,-2.582607326,0.247422211,0,-0.221064461,-1.520580563,-1.741645024,-0.70225473,MIN,23,208.28,120.20188,None,USA,2004,1,15,82,21,11.1,1.4,-11.2,0.118,0.251,0.276,0.535,0.075
3.539065978,0.380907192,Al Jefferson,jeffeal01,2009,3544,1836,0.176907699,0.882242746,1.059150445,3.539065978,0,0.446162687,1.188519848,1.634682535,-0.75604356,MIN,24,208.28,120.20188,None,USA,2004,1,15,50,23.1,11,1.6,-4.6,0.107,0.246,0.28800000000000003,0.532,0.08199999999999999
0.380907192,1.935752019,Al Jefferson,jeffeal01,2010,4988,2463,-1.854420137,-0.590836517,-2.445256654,0.380907192,0,-1.677325488,0.00478637,-1.672539118,-0.500092153,MIN,25,208.28,120.20188,None,USA,2004,1,15,76,17.1,9.3,1.8,-11.1,0.08,0.247,0.247,0.524,0.099
1.935752019,4.305380968,Al Jefferson,jeffeal01,2011,5638,2940,-0.524743008,-0.922555674,-1.447298683,1.935752019,0,-0.257483825,-0.467770432,-0.725254257,-0.872039454,UTA,26,208.28,127.00576,None,USA,2004,1,15,82,18.6,9.7,1.8,-3.2,0.094,0.228,0.242,0.528,0.09
4.305380968,2.128065283,Al Jefferson,jeffeal01,2012,4270,2216,1.097477512,-0.012761849,1.084715664,4.157799194,0.147581773,1.328335989,0.558264541,1.88660053,-0.742040759,UTA,27,208.28,131.088088,None,USA,2004,1,15,61,19.2,9.6,2.2,3.2,0.07400000000000001,0.248,0.261,0.52,0.113
2.128065283,5.390809652,Al Jefferson,jeffeal01,2013,4938,2578,-0.027625526,-1.093193034,-1.120818561,2.128065283,0,0.297914598,-0.380587054,-0.082672456,-0.642590995,UTA,28,208.28,131.088088,None,USA,2004,1,15,78,17.8,9.2,2.1,-3.5,0.07,0.265,0.26,0.522,0.119
5.390809652,0.680319016,Al Jefferson,jeffeal01,2014,5168,2659,-0.626954433,1.88079903,1.253844597,5.2026598570000004,0.188149795,-1.30667775,2.090989885,0.784312135,-0.806759413,CHA,29,208.28,131.088088,None,USA,2004,1,15,73,21.8,10.8,2.1,1.2,0.07,0.281,0.297,0.532,0.122
0.680319016,-0.480002761,Al Jefferson,jeffeal01,2015,3892,1992,-2.327650929,0.25443689,-2.073214039,0.680319016,0,-2.465594496,1.315804234,-1.149790261,-1.047155101,CHA,30,208.28,131.088088,None,USA,2004,1,15,65,16.6,8.4,1.7,-3.7,0.054,0.26,0.267,0.5,0.11
-0.480002761,-0.038995596,Al Jefferson,jeffeal01,2016,2529,1264,-2.244118359,-1.20028746,-3.444405819,-0.074142233,-0.405860528,-2.59186048,-0.773838818,-3.365699298,-0.915251052,CHA,31,208.28,131.088088,None,USA,2004,1,15,47,12,6.4,1.5,3.7,0.05599999999999999,0.244,0.245,0.507,0.114
-0.038995596,-0.044684907,Al Jefferson,jeffeal01,2017,1885,931,-1.396568209,-1.436593945,-2.833162155,-0.038995596,0,-1.993640405,-1.923154076,-3.916794481,-1.256778902,IND,32,208.28,131.088088,None,USA,2004,1,15,66,8.1,4.2,0.9,-5.8,0.086,0.251,0.26,0.526,0.114
